region,spec,window,horizon,mean_loss,car_95,car_99
Papua,gradual,2001-08,120,89.06098757032868,102.63036760902119,108.88140936724064
Papua,gradual,2001-08,121,89.69759720342104,103.26609027134873,109.19410175139514
Papua,gradual,2001-08,122,90.29333260246368,103.8371475618001,110.38358156652833
Papua,gradual,2001-08,123,90.90137655427326,104.63303938199657,110.7966299832684
Papua,gradual,2001-08,124,91.518535735703,105.54123044731324,111.04910217680016
Papua,gradual,2001-08,125,92.14464977409588,106.19489421670943,112.19009755845916
Papua,gradual,2001-08,126,92.7034903204082,106.76198908821563,112.77915910919563
Papua,gradual,2001-08,127,93.31830610707354,107.33501812231923,113.59889408346794
Papua,gradual,2001-08,128,93.88783651032448,107.89206717750005,113.69778097714511
Papua,gradual,2001-08,129,94.51476623474957,108.72507642058702,114.72287129104481
Papua,gradual,2001-08,130,95.07665921031376,109.10538952997834,115.31422070625925
Papua,gradual,2001-08,131,95.69090711032541,109.82575262145195,115.97318515702536
Papua,gradual,2001-08,132,96.26547540371433,110.54677153496944,117.27710949906168
Papua,gradual,2001-08,133,96.85806124456094,111.08890688025708,117.79513411637953
Papua,gradual,2001-08,134,97.4437796676722,111.66535041982794,117.96567537921375
Papua,gradual,2001-08,135,98.05421136077368,112.39728767962752,118.84063101137274
Papua,gradual,2001-08,136,98.64975396191697,113.09620962971825,119.06566972633462
Papua,gradual,2001-08,137,99.2542339669749,113.78494870336287,120.07109538382913
Papua,gradual,2001-08,138,99.83863936333968,114.14387260967784,120.8788939574408
Papua,gradual,2001-08,139,100.425668881375,114.69124219287082,121.87213124865234
Papua,gradual,2001-08,140,101.01478961473654,115.34484064206701,122.72344217298307
Papua,gradual,2001-08,141,101.59349650446057,115.95341206439477,123.12616867154335
Papua,gradual,2001-08,142,102.186412794271,116.3160985948426,124.13552070007
Papua,gradual,2001-08,143,102.77812101265887,117.29760157538938,124.68426730259942
Papua,gradual,2001-08,144,103.36319492840296,117.98974452989262,125.36370317323563
Papua,gradual,2001-08,145,103.93838510489202,118.41249637110599,125.69475668133781
Papua,gradual,2001-08,146,104.50324445433137,119.37396395928442,126.0221096377952
Papua,gradual,2001-08,147,105.07618821381499,119.82963009472293,126.9553675665358
Papua,gradual,2001-08,148,105.65167121654713,120.35702140641834,127.41013069587734
Papua,gradual,2001-08,149,106.24216373806097,120.79243107662047,128.2787845156652
Papua,gradual,2001-08,150,106.85373732435023,121.63636641702072,128.82446041776137
Papua,gradual,2001-08,151,107.42499640522759,122.30558779067759,129.36074969130317
Papua,gradual,2001-08,152,108.0205921460724,122.91051672548585,130.4055352416788
Papua,gradual,2001-08,153,108.58148979772518,123.61215713487861,130.48961193484482
Papua,gradual,2001-08,154,109.12919975642748,124.41865976312536,131.01205904809296
Papua,gradual,2001-08,155,109.67778692393162,124.87956818783272,131.4977113289733
Papua,gradual,2001-08,156,110.27963090009497,125.53820758297363,133.11072766749555
Papua,gradual,2001-08,157,110.85908022030999,126.02494006840037,133.0976041239855
Papua,gradual,2001-08,158,111.42877480712305,126.4985602559244,133.8936208165634
Papua,gradual,2001-08,159,112.00996512614049,127.14636109220423,134.3678168612376
Papua,gradual,2001-08,160,112.60050782740505,127.90400431400082,135.09163423547054
Papua,gradual,2001-08,161,113.17695465767287,128.41949097602782,136.10970799164025
Papua,gradual,2001-08,162,113.7736440811912,129.12946735445144,136.82419532546444
Papua,gradual,2001-08,163,114.33116416038665,129.4551613418616,137.79540095430747
Papua,gradual,2001-08,164,114.89720194511104,129.93531459245372,137.9223496583486
Papua,gradual,2001-08,165,115.49509390184326,130.64055790883415,138.32079076997337
Papua,gradual,2001-08,166,116.06169558021907,131.35369656680317,138.92807253852305
Papua,gradual,2001-08,167,116.58770303493895,132.11133980529635,139.62563827222755
Papua,gradual,2001-08,168,117.12947670877253,132.78572875249748,140.5486823302156
Papua,gradual,2001-08,169,117.67780662176486,133.4188108894899,141.3047675194675
Papua,gradual,2001-08,170,118.21831795369289,133.75905684430018,142.03014182982906
Papua,gradual,2001-08,171,118.76684242979238,134.2261636487694,142.20522526983467
Papua,gradual,2001-08,172,119.30516740966432,134.8437709335545,143.01503669829737
Papua,gradual,2001-08,173,119.8811031737705,135.38437330393214,143.4708745191399
Papua,gradual,2001-08,174,120.41870560700964,136.08470774244446,143.95584253597397
Papua,gradual,2001-08,175,120.98338342281164,136.67256701065403,144.19241205870665
Papua,gradual,2001-08,176,121.58167886652693,137.37663385084494,145.2192886302674
Papua,gradual,2001-08,177,122.16363269148164,138.05463216727645,145.92884781278156
Papua,gradual,2001-08,178,122.72242087771319,138.50749423728675,145.6819861264575
Papua,gradual,2001-08,179,123.25330948048159,138.9147150661191,146.65739657570415
Papua,gradual,2001-08,180,123.80285499397283,139.8480053520754,147.1671842891187
Papua,gradual,2001-08,181,124.36213024033168,140.28228870027903,147.6280301360867
Papua,gradual,2001-08,182,124.89421210216524,140.8169060622718,148.09317642120425
Papua,gradual,2001-08,183,125.42128630165594,141.21247254663328,148.69622360857906
Papua,gradual,2001-08,184,125.9725212757582,141.94039990542808,148.82299730553828
Papua,gradual,2001-08,185,126.5205738791797,142.51903956803037,149.7196075987764
Papua,gradual,2001-08,186,127.07575394215029,142.98398435028483,150.66652578938888
Papua,gradual,2001-08,187,127.61340505438106,143.60182713050133,150.97492329029276
Papua,gradual,2001-08,188,128.17887968349137,144.37008342451045,151.5972837646553
Papua,gradual,2001-08,189,128.72731465581583,144.86748947300123,152.8656635515404
Papua,gradual,2001-08,190,129.2696882772677,145.31665113494245,153.49963003415593
Papua,gradual,2001-08,191,129.7999177199806,146.35150191220777,153.7414722259107
Papua,gradual,2001-08,192,130.35174857903493,146.9590958490834,153.87081794745777
Papua,gradual,2001-08,193,130.8659310530003,147.3698920252146,154.71643857699777
Papua,gradual,2001-08,194,131.40960873428534,147.8016837855528,155.5507619845993
Papua,gradual,2001-08,195,131.89745826631733,148.2038456050194,156.61103540807116
Papua,gradual,2001-08,196,132.39325124474203,148.4208320227891,157.06078015635453
Papua,gradual,2001-08,197,132.9025501520599,148.81188152354338,157.84204207890193
Papua,gradual,2001-08,198,133.42756076971207,149.4780781819892,158.55445783856902
Papua,gradual,2001-08,199,134.01715434517075,150.0172690101153,158.95188449209928
Papua,gradual,2001-08,200,134.56535196456036,150.53645824214888,159.39866772655915
Papua,gradual,2009-16,0,0,0,0
Papua,gradual,2009-16,1,1.7899390580348766,5.408883594910985,6.536544189277627
Papua,gradual,2009-16,2,3.549446120667139,7.589687617025459,8.73342015981806
Papua,gradual,2009-16,3,5.255057766052839,9.5352005993321,11.135314190846506
Papua,gradual,2009-16,4,6.957319635118514,11.429902740630396,14.221219046981483
Papua,gradual,2009-16,5,8.658757984924344,13.477637789646021,16.731361288017514
Papua,gradual,2009-16,6,10.313193282135979,15.587755504581702,18.740135485744357
Papua,gradual,2009-16,7,12.011013195825795,17.523268102007034,20.926872530358953
Papua,gradual,2009-16,8,13.695674014587567,19.593287802694782,22.70332849523327
Papua,gradual,2009-16,9,15.351826754417889,21.48345897682172,24.95781451917733
Papua,gradual,2009-16,10,17.003006741452015,23.349053308828484,27.172419534301103
Papua,gradual,2009-16,11,18.675999705784,25.394269148150702,28.876381625635876
Papua,gradual,2009-16,12,20.315230591594464,27.1244742948323,30.778417292040896
Papua,gradual,2009-16,13,21.957659521670973,28.99840828826957,32.76743889813672
Papua,gradual,2009-16,14,23.582775284989406,30.811406142773976,34.981993151374006
Papua,gradual,2009-16,15,25.2147291730004,32.623877982464634,36.75633572930085
Papua,gradual,2009-16,16,26.856755742559052,34.29196269860086,38.54378330650076
Papua,gradual,2009-16,17,28.460139346025642,36.10145611387007,40.17884343880385
Papua,gradual,2009-16,18,30.080049982651957,38.06197113011671,41.977754714528466
Papua,gradual,2009-16,19,31.6737948245516,39.616703709696125,43.71531904422943
Papua,gradual,2009-16,20,33.290184199318944,41.53244937210367,45.481457972282755
Papua,gradual,2009-16,21,34.873675303523555,43.371744239267706,47.48915047418512
Papua,gradual,2009-16,22,36.44907637073213,45.0026640275875,48.88418225097787
Papua,gradual,2009-16,23,38.02738704859896,46.77490482915094,50.72066417964849
Papua,gradual,2009-16,24,39.6113833833242,48.429890200826044,52.921322739129884
Papua,gradual,2009-16,25,41.14718489438571,50.10455767941835,54.80349033056542
Papua,gradual,2009-16,26,42.70988627070588,51.75756087800067,56.47023594275439
Papua,gradual,2009-16,27,44.267057574096675,53.43476423317691,57.786591726511766
Papua,gradual,2009-16,28,45.80266134346306,55.22190608228966,59.41933000369482
Papua,gradual,2009-16,29,47.351329953548316,56.82673132583332,61.17503793905274
Papua,gradual,2009-16,30,48.867288153193776,58.46987823702839,62.842507375372726
Papua,gradual,2009-16,31,50.41779299959758,60.20955362507884,64.40011741326865
Papua,gradual,2009-16,32,51.94155837225473,61.84568811299007,66.21841588943056
Papua,gradual,2009-16,33,53.47442810290788,63.48985692249133,67.96231497658759
Papua,gradual,2009-16,34,54.99968754568778,65.1113890497324,69.6910066998755
Papua,gradual,2009-16,35,56.47534070134975,66.50505514367553,71.42926931182068
Papua,gradual,2009-16,36,57.991424734267284,68.16782788575392,73.13927781154466
Papua,gradual,2009-16,37,59.51574198376151,69.74748898643465,74.81659335032326
Papua,gradual,2009-16,38,61.00209396525227,71.40506225700524,76.1631689548631
Papua,gradual,2009-16,39,62.51682525501023,73.05513495263587,77.69819752590787
Papua,gradual,2009-16,40,64.01646304341183,74.39370869802774,79.69613694658673
Papua,gradual,2009-16,41,65.48337562372322,76.01309062049532,81.04008231290948
Papua,gradual,2009-16,42,66.95075551033503,77.613515730198,82.55316131050495
Papua,gradual,2009-16,43,68.42656343045482,79.1541498307019,84.1786617680872
Papua,gradual,2009-16,44,69.8705872285104,80.71371873882477,85.7637495586109
Papua,gradual,2009-16,45,71.30929887042039,82.25345702944789,86.823251324192
Papua,gradual,2009-16,46,72.75602778801189,83.73610645626702,88.32497796653522
Papua,gradual,2009-16,47,74.22854496864744,85.25464881419417,89.90492747895479
Papua,gradual,2009-16,48,75.63585361466723,86.70027738344344,91.31028317824455
Papua,gradual,2009-16,49,77.05561540898594,87.89422583774349,92.76853162430793
Papua,gradual,2009-16,50,78.50433767351441,89.47139074997469,94.12168043800638
Papua,gradual,2009-16,51,79.93384424902153,90.85884708641467,95.81038993979799
Papua,gradual,2009-16,52,81.3603187835063,92.57233607350918,97.36611054044035
Papua,gradual,2009-16,53,82.78803833040456,93.99983438705998,99.115545847034
Papua,gradual,2009-16,54,84.2376886547824,95.5968755186025,100.24820359683494
Papua,gradual,2009-16,55,85.62232225642157,97.08601750901742,102.06696628031725
Papua,gradual,2009-16,56,87.01112507456884,98.62634880027466,103.92626086581492
Papua,gradual,2009-16,57,88.41278173521977,99.99693077846703,105.2494344624799
Papua,gradual,2009-16,58,89.83975579250482,101.3828611658273,106.69377229581458
Papua,gradual,2009-16,59,91.22423334371295,102.759715207135,108.27494947481237
Papua,gradual,2009-16,60,92.62130111684478,104.23285481203182,109.61016724924194
Papua,gradual,2009-16,61,94.03707741259173,105.75052325404283,110.64133478739845
Papua,gradual,2009-16,62,95.41463126371103,107.095097364379,112.40281942151535
Papua,gradual,2009-16,63,96.80426396271577,108.59233442028248,113.90952230998502
Papua,gradual,2009-16,64,98.20004604685818,110.13135845219558,115.60976497791692
Papua,gradual,2009-16,65,99.57630487249193,111.70068274069358,116.78580716853502
Papua,gradual,2009-16,66,100.96523884700647,113.16290309493922,118.45725497595781
Papua,gradual,2009-16,67,102.33809735885059,114.76097021249552,119.9882524213209
Papua,gradual,2009-16,68,103.69345611123236,116.08821237123078,121.16001212256917
Papua,gradual,2009-16,69,105.04620263498849,117.45457193511902,122.52675729202383
Papua,gradual,2009-16,70,106.38502657817662,118.6589551023399,124.20628485253566
Papua,gradual,2009-16,71,107.75595178895287,119.96777444177116,125.08621273487356
Papua,gradual,2009-16,72,109.10266430041816,121.6316513701038,126.72994582102207
Papua,gradual,2009-16,73,110.45641331857631,123.02245328164072,128.8889685646254
Papua,gradual,2009-16,74,111.81491547987429,124.35500786418169,130.42745928416784
Papua,gradual,2009-16,75,113.16249871081152,125.66439097804388,132.13204014550223
Papua,gradual,2009-16,76,114.48974033370453,126.9351960174565,133.88435715596665
Papua,gradual,2009-16,77,115.80982424016688,128.33102431877347,135.08279652669586
Papua,gradual,2009-16,78,117.13298961018705,129.83975433379965,136.17224530564044
Papua,gradual,2009-16,79,118.44377491713358,131.0571682808552,137.45014161086837
Papua,gradual,2009-16,80,119.79334036371807,132.59707721516958,138.89361082889698
Papua,gradual,2009-16,81,121.11363630218894,133.87767222259583,140.02099214441606
Papua,gradual,2009-16,82,122.42226767761208,135.20303918194548,141.87715150807165
Papua,gradual,2009-16,83,123.743575732648,136.58506235239443,143.10360142095212
Papua,gradual,2009-16,84,125.05586083580201,137.93321555585635,144.39274753873394
Papua,gradual,2009-16,85,126.35153284334378,139.28399122512812,146.0023995859759
Papua,gradual,2009-16,86,127.66908512643992,140.76681865114676,147.1943417287805
Papua,gradual,2009-16,87,128.93875751464228,142.29752359942378,148.69741161098563
Papua,gradual,2009-16,88,130.24345322237926,143.48386542166813,149.99820937009082
Papua,gradual,2009-16,89,131.510379159363,144.80361389634618,151.36239137585076
Papua,gradual,2009-16,90,132.80031732438295,146.1023732083597,152.93193680226966
Papua,gradual,2009-16,91,134.08152866675042,147.12613118691706,154.40786053261425
Papua,gradual,2009-16,92,135.34935207127782,148.5601797507325,155.41340379980923
Papua,gradual,2009-16,93,136.6338279439468,150.08703651073674,156.49655299209618
Papua,gradual,2009-16,94,137.89036855564316,151.69107327592138,157.87906516377072
Papua,gradual,2009-16,95,139.1584696349197,152.7514296741505,158.7638430784525
Papua,gradual,2009-16,96,140.42486606953133,153.9149409000381,160.28556950061616
Papua,gradual,2009-16,97,141.65672759262674,155.1452663984011,161.63800450272774
Papua,gradual,2009-16,98,142.92282552264513,156.55076401237744,163.18323339631166
Papua,gradual,2009-16,99,144.17401349795844,157.75112655617522,164.3598799133233
Papua,gradual,2009-16,100,145.41543986566555,159.07028419831784,165.3878888587656
Papua,gradual,2009-16,101,146.65554343709925,160.49089621762863,166.8083261569632
Papua,gradual,2009-16,102,147.88954467414607,161.729476497384,168.49879298064818
Papua,gradual,2009-16,103,149.11002057144165,163.0829446186435,169.78410549134966
